id,x,y,author,dept,dept_id
379,-351.42645,-1429.3398,"Jones, Cheryl Ann",Anesthesiology,2
380,1325.0543,-814.077,"Brown, Haywood Laverne",Obstetrics and Gynecology,44
381,-435.81668,-2466.8289,"Gan, Tong Joo",Anesthesiology,2
382,-490.23544,-706.4747,"Muir, Holly Ann",Anesthesiology,2
383,-213.47179,-148.30238,"Peterson-Layne, Cathleen Louise",Anesthesiology,2
384,1396.4586,-1063.7648,"Feng, Liping",Obstetrics and Gynecology,44
385,1561.7726,-1126.341,"Murtha, Amy Patricia",Obstetrics and Gynecology,44
386,-1141.2573,-212.78188,"Allingham, Robert Rand",Ophthalmology,45
387,-995.19165,105.081726,"Challa, Pratap",Ophthalmology,45
388,-2422.211,2312.2603,"Herndon Jr., Leon Walker",Ophthalmology,45
389,-1204.2117,-157.41342,"Liu, Yutao",Medicine,39
390,-610.3417,-443.5414,"Katsanis, Nicholas",Cell Biology,10
391,-809.6862,29.602802,"Klintworth, Gordon Kenneth",Pathology,47
392,-1739.4369,1968.2252,"Bowes Rickman, Catherine",Ophthalmology,45
393,-1644.8654,1474.2487,"Asrani, Sanjay Girdhari",Ophthalmology,45
394,2109.8555,-554.7024,"Klitzman, Bruce",Surgery,68
395,-924.8413,299.1766,"Rosdahl, Jullia Ann",Ophthalmology,45
396,940.866,952.59595,"Chiba-Falek, Ornit",Neurology,43
397,1070.516,1203.4866,"Roses, Allen D.",Neurology,43
398,1107.6884,1422.9635,"Welsh-Bohmer, Kathleen Anne",Psychiatry & Behavioral Sciences,55
399,279.41907,-358.92386,"Whitfield, Keith E.",Psychology and Neuroscience,56
400,-811.2986,297.6384,"McKinnon, Stuart James",Ophthalmology,45
401,-2512.7737,2608.405,"Muir, Kelly Walton",Ophthalmology,45
402,-679.2566,-500.22678,"Young, Terri Lois",Ophthalmology,45
403,-1279.0085,-81.91005,"Stamer, W Daniel",Ophthalmology,45
404,-519.5662,-562.72943,"Oh, Edwin",Neurology,43
405,1738.3163,-62.894478,"Alman, Benjamin Aaron",Orthopaedics,46
406,844.0374,1428.416,"Almekinders, Louis Cornelis",Orthopaedics,46
407,-1489.0402,-625.9633,"Alspaugh II, James Andrew",Medicine,39
408,-176.66594,-410.30963,"Cox, Gary Matthew",Medicine,39
409,127.72296,206.50177,"Stout, Jason Eric",Medicine,39
410,-1668.6445,693.1985,"Beese, Lorena Sue",Biochemistry,6
411,-1879.7457,1116.0889,"Hellinga, Homme Wytzes",Biochemistry,6
412,-1518.896,-459.45505,"Dietrich, Fred Samuel",Molecular Genetics and Microbiology,40
413,1014.6559,394.65918,"Altomare, Ivy Paige",Medicine,39
414,456.0768,-510.86386,"Blobe, Gerard Conrad",Medicine,39
415,1802.3597,-217.3004,"Hsu, Shiao-Wen David",Medicine,39
416,1878.8792,-160.21799,"Hurwitz, Herbert Ira",Medicine,39
417,1878.435,-409.51202,"Morse, Michael Aaron",Medicine,39
418,752.75726,437.42062,"Sutton, Linda Marie",Medicine,39
419,-2128.1194,1004.7793,"Amaldoss, Wilfred",Fuqua School of Business,30
420,493.59937,819.37354,"Dodge, Kenneth A.",Sanford School of Public Policy,61
421,-1187.8142,1138.4703,"Ambrus, Attila",Economics,24
422,-757.7327,-882.5326,"Ames, Warwick Aubrey",Anesthesiology,2
423,-793.1143,-1679.5448,"Hill, Kevin Dennis",Pediatrics,48
424,-417.3403,-641.5691,"Jooste, Edmund Hilton",Anesthesiology,2
425,-578.4023,-177.69987,"Amundsen, Cindy Louise",Obstetrics and Gynecology,44
426,-809.36206,396.6297,"Grill, Warren M.",Biomedical Engineering,8
427,1193.2935,697.8668,"Webster, George David",Surgery,68
428,-777.23944,-799.0824,"Siddiqui, Nazema Yusuf",Obstetrics and Gynecology,44
429,-846.5649,-850.3539,"Weidner, Alison Catherine",Obstetrics and Gynecology,44
430,-567.2124,-244.03687,"Visco, Anthony Gabriele",Obstetrics and Gynecology,44
431,-494.44843,101.70095,"Kawasaki, Amie",Obstetrics and Gynecology,44
432,-803.0934,-573.19965,"Krystal, Andrew Darrell",Psychiatry & Behavioral Sciences,55
433,-843.6236,-509.45978,"Preud' homme, Xavier A.",Psychiatry & Behavioral Sciences,55
434,-473.42953,782.17865,"Ananat, Elizabeth Oltmans",Sanford School of Public Policy,61
435,290.86777,1014.1241,"Gassman-Pines, Anna",Sanford School of Public Policy,61
436,-483.56155,685.89813,"Gibson-Davis, Christina M.",Sanford School of Public Policy,61
437,-44.476326,-825.18756,"Anderson, Deverick John",Medicine,39
438,13.125918,-711.9996,"Cunningham, Coleen Kathryn",Pediatrics,48
439,-233.48888,728.0744,"Hendershot, Edward Ferguson",Medicine,39
440,-1536.1307,492.7205,"Sangvai, Devdutta Gangadhar",Community and Family Medicine,14
441,154.50333,-828.46027,"Tsalik, Ephraim",Medicine,39
442,-189.70624,-642.65906,"Chen, Luke Francis",Medicine,39
443,-46.625706,-670.79144,"Sexton, Daniel John",Medicine,39
444,-450.31937,-317.4414,"Wolfe, Cameron Robert",Medicine,39
445,-93.94985,-1591.4824,"Schmader, Kenneth Edwin",Medicine,39
446,226.7975,-2306.7666,"Davis Jr., Robert Duane",Surgery,68
447,-570.51855,-1994.4856,"Onaitis, Mark William",Surgery,68
448,299.10608,-2360.8838,"Snyder, Laurie Dee",Medicine,39
449,-381.46393,-819.27124,"Moehring, Rebekah",Medicine,39
450,-233.99095,383.89523,"Ming, David Yung",Medicine,39
451,1204.6777,277.29855,"Vaslef, Steven Nicholas",Surgery,68
452,-643.93427,-1618.1957,"Harrison, John Kevin",Medicine,39
453,-397.56177,122.14806,"Joyce, Maria Josephine",Medicine,39
454,656.8406,-1595.549,"Anderson, Kristin Ann",Pharmacology & Cancer Biology,49
455,837.6924,-1785.1975,"Hirschey, Matthew",Medicine,39
456,1005.78577,-1743.7054,"Newgard, Christopher Bang",Pharmacology & Cancer Biology,49
457,1076.0634,-1649.9384,"Stevens, Robert David",Medicine,39
458,-21.125494,-39.4007,"Anderson, Ruth A.",School of Nursing,63
459,513.7185,-109.14293,"Bailey Jr., Donald Etheridge",School of Nursing,63
460,2200.1335,-1224.0398,"Docherty, Sharron Lee",School of Nursing,63
461,-1806.4434,1162.9679,"McConnell, Eleanor Schildwachter",School of Nursing,63
462,516.92633,-493.5246,"Short, Nancy Munn",School of Nursing,63
463,124.01117,113.181885,"Corazzini, Kirsten N",School of Nursing,63
464,102.22739,-236.2405,"Colon-Emeric, Cathleen Sellner",Medicine,39
465,1089.8623,449.5404,"Granger, Bradi Bartrug",School of Nursing,63
466,734.77344,287.5752,"Galanos, Anthony Nicholas",Medicine,39
467,-1335.3289,1346.8573,"Day, Lisa J",School of Nursing,63
468,-295.41937,312.59232,"Pinheiro, Sandro Oliveira",Medicine,39
469,270.98248,-727.4118,"Steinhauser, Karen E.",Medicine,39
470,-1090.8662,-725.0755,"Andolsek, Kathryn Marijoan",Community and Family Medicine,14
471,1517.3525,-589.42346,"Frush, Karen Sue Hamilton",Pediatrics,48
472,-16.129076,858.6934,"Griffith, Brian Carey",Medicine,39
473,78.138084,812.1314,"Stephany, Alyssa Marie",Pediatrics,48
474,1224.5452,-1133.7969,"Dzau, Victor J.",Medicine,39
475,193.11795,65.015854,"Murphy, Gwendolyn Curtis",Community and Family Medicine,14
476,-883.92487,-339.9166,"Nagler, Alisa",Medical Education,38
477,-360.0063,516.0233,"Weinerth, John Louis",Surgery,68
478,-1033.2695,-849.7528,"Boggan, Joel",Medicine,39
479,1033.6324,-1191.0671,"Andrews, Nancy Catherine",Pediatrics,48
480,-1937.1154,-852.72925,"Angold, Adrian Christopher",Psychiatry,54
481,-1883.5686,-957.1234,"Copeland, William Everett",Psychiatry,54
482,-1681.6755,-1025.9066,"Costello, Elizabeth Jane",Psychiatry,54
483,-2002.6865,-637.3299,"Egger, Helen Link",Psychiatry,54
484,-1136.9972,457.92252,"Erkanli, Alaattin",Biostatistics & Bioinformatics,9
485,278.0546,1163.804,"Patkar, Ashwin Anand",Psychiatry & Behavioral Sciences,55
486,-374.8847,-462.3951,"Angrist, Misha",Social Science Research Institute,65
487,-544.1949,-481.05377,"Davis, Erica Ellen",Pediatrics,48
488,-489.31628,-619.45,"Jiang, Yong-Hui",Pediatrics,48
489,-602.8812,787.48926,"Kawamoto, Kensaku",Community and Family Medicine,14
490,28.3865,537.09406,"Lobach, David Franklin",Community and Family Medicine,14
491,2761.351,-775.6534,"Olsen, Elise Arline",Dermatology,18
492,-753.1503,-2357.8914,"Felker, Gary Michael",Medicine,39
493,-249.2398,-2792.9329,"Patel, Uptal Dinesh",Medicine,39
494,347.83307,-627.29675,"Cowper, Patricia Agnes",Medicine,39
495,-47.9662,-667.34143,"Chu, Vivian Hou",Medicine,39
496,14.184814,-785.66907,"Corey, Gordon Ralph",Medicine,39
497,-276.12546,-562.6301,"Crowley, Anna Lisa Chamis",Medicine,39
498,-310.3823,717.8751,"Holland, Thomas Lawrence",Medicine,39
499,-530.3983,-2237.3728,"Samad, Zainab",Medicine,39
500,-736.87024,-647.18823,"Morrison, Lake Daniel",Medicine,39
501,-424.71884,-409.654,"Sundy, John Sargent",Medicine,39
502,1260.7961,-228.52686,"Reed, Shelby Derene",Medicine,39
503,-731.117,-265.59668,"Anthony, Kelly Kosobucki",Psychiatry,54
504,-1175.0039,-1037.5851,"Schanberg, Laura Eve",Pediatrics,48
505,2013.7991,-69.260345,"Bonner, Melanie Jean",Psychiatry,54
506,-2361.251,558.9606,"Anton, James J.",Fuqua School of Business,30
507,-2294.436,615.4647,"Lewis, Tracy R.",Fuqua School of Business,30
508,-453.7914,1218.3247,"Appelbaum, Lawrence Gregory",Psychiatry & Behavioral Sciences,55
509,-970.9589,712.00323,"Woldorff, Marty G.",Psychiatry & Behavioral Sciences,55
510,867.4112,604.2158,"Applegate, Katherine Lynn",Psychiatry & Behavioral Sciences,55
511,937.9666,640.22394,"Grant, John Palmer",Surgery,68
512,157.06096,238.8941,"Friedman, Kelli E.",Psychiatry & Behavioral Sciences,55
513,726.23785,-944.5128,"Portenier, Dana Dale",Surgery,68
514,259.65057,1766.2557,"Aquino, Wilkins",Civil and Environmental Engineering,12
515,1222.2443,-1615.6715,"Arcasoy, Murat Osman",Medicine,39
516,1494.3774,-830.7371,"Boswell, Elizabeth Louise",Pathology,47
517,2494.4707,-930.31036,"Wang, Endi",Pathology,47
518,-526.3545,1987.6327,"Arce, Ayana T",Physics,51
519,-622.6273,2040.276,"Oh, Seog",Physics,51
520,-617.5739,1949.1912,"Kotwal, Ashutosh V.",Physics,51
521,-556.0272,2105.6917,"Goshaw, Alfred T.",Physics,51
522,-473.99957,2060.4475,"Kruse, Mark Charles",Physics,51
523,1336.1025,-1358.0925,"Archer, Gerald Edward",Surgery,68
524,2059.6152,-730.3851,"Desjardins, Annick",Neurology,43
525,2018.8711,-887.32574,"Friedman, Henry Seth",Surgery,68
526,2099.1248,-971.3257,"Sampson, John Howard",Surgery,68
527,1320.3251,824.9701,"Nair, Smita Kesavan",Surgery,68
528,910.8822,268.90408,"Reap, Elizabeth",Surgery,68
529,17.295135,-2691.254,"Tedder, Thomas Fletcher",Immunology,33
530,995.1105,-29.859873,"Dannull, Jens O.",Surgery,68
531,1057.4907,-1274.6064,"Kuan, Chien-Tsun",Pathology,47
532,551.3206,-1996.0605,"Weinhold, Kent James",Surgery,68
533,-2231.7292,401.83298,"Arcidiacono, Peter S.",Economics,24
534,-1954.5981,589.4692,"Khan, Shakeeb",Economics,24
535,626.5362,1111.5938,"Vigdor, Jacob L.",Sanford School of Public Policy,61
536,-2441.1904,307.0209,"Hotz, V. Joseph",Economics,24
537,1452.0753,-1221.4777,"Arepally, Gowthami Morey",Medicine,39
538,-2051.6277,9.435882,"Wiesner, Mark",Civil and Environmental Engineering,12
539,-82.33178,-1258.6263,"Welsby, Ian James",Anesthesiology,2
540,416.67297,-2512.282,"Palmer Jr., Scott Michael",Medicine,39
541,-2195.7175,2794.511,"Ariely, Dan",Fuqua School of Business,30
542,-1996.952,2536.035,"Luce, Mary Frances",Fuqua School of Business,30
543,1756.8512,-297.44897,"Cohen, Harvey Jay",Medicine,39
544,174.55377,-188.96277,"Whitson, Heather Elizabeth",Medicine,39
545,-2464.514,-296.01645,"Huber, Joel C.",Fuqua School of Business,30
546,704.3016,7.002083,"Shah, Ankoor",Medicine,39
547,-477.42957,-128.53673,"Arlotto, Alessandro",Fuqua School of Business,30
548,-1455.1093,461.01376,"Armaleo, Daniele",Biology,7
549,-2062.264,108.41442,"Lutzoni, Francois M.",Biology,7
550,1637.156,-279.90698,"Armstrong, Andrew John",Medicine,39
551,-1632.299,18.813944,"Garcia-Blanco, Mariano Agustin",Molecular Genetics and Microbiology,40
552,1425.7682,5.124362,"Madden, John Francis",Pathology,47
553,1739.743,-145.89226,"Freedland, Stephen Jay",Surgery,68
554,1469.698,119.8089,"Koontz, Bridget Fey",Radiation Oncology,57
555,2041.0702,193.6192,"Lee, William Robert",Radiation Oncology,57
556,1820.6335,-115.14985,"Moul, Judd Wendell",Surgery,68
557,1661.3848,162.78737,"Polascik, Thomas James",Surgery,68
558,943.6545,-593.16693,"Robertson, Cary Nobles",Surgery,68
559,1029.9789,-711.1321,"Halabi, Susan",Biostatistics & Bioinformatics,9
560,764.3459,-1015.7945,"Zaas, David William",Medicine,39
561,1720.0234,496.5375,"Jaffe, Tracy Anne",Radiology,58
562,99.90549,555.28046,"Armstrong, Brenda Estelle",Pediatrics,48
563,-551.5295,392.78622,"Armstrong, Michael Brannon",Pediatrics,48
564,1556.9934,-666.3357,"Lavau, Catherine Praxede",Pediatrics,48
565,1792.927,-779.3507,"Wechsler, Daniel Steven Gary",Pediatrics,48
566,183.52109,-597.43,"Armstrong, Sarah Commisso",Pediatrics,48
567,460.61188,-131.20834,"Silberberg, Mina Ruth",Community and Family Medicine,14
568,-827.4076,-1414.144,"Kemper, Alex Randall",Pediatrics,48
569,686.80505,-1072.9261,"Ostbye, Truls",Community and Family Medicine,14
570,-547.5576,-789.3392,"Mangarelli, Caren",Pediatrics,48
571,-562.0643,-1153.0095,"Aronson, Solomon",Anesthesiology,2
572,-1162.0208,-662.59607,"Babyak, Michael Alan",Psychiatry & Behavioral Sciences,55
573,-940.46313,-714.9247,"Blumenthal, James Alan",Psychiatry & Behavioral Sciences,55
574,-510.9763,-2411.994,"D'Amico, Thomas Anthony",Surgery,68
575,-328.14227,-74.34027,"Del Rio, Jose Mauricio",Anesthesiology,2
576,-510.8502,-1882.972,"Gaca, Jeffrey Giles",Surgery,68
577,-317.99347,-2190.301,"Harpole Jr., David Harold",Surgery,68
578,-419.2556,-2214.313,"Hughes IV, George Charles",Surgery,68
579,-507.7807,-1716.0629,"Lodge, Andrew James",Surgery,68
580,-177.96262,-2379.9138,"Nicoara, Alina",Anesthesiology,2
581,600.5271,-542.838,"Sketch Jr., Michael Hugh",Medicine,39
582,-381.3227,-2555.847,"Stafford-Smith, Mark",Anesthesiology,2
583,398.25208,-1832.5151,"Strittmatter, Warren James",Neurology,43
584,-364.19925,-2670.3337,"Swaminathan, Madhav",Anesthesiology,2
585,-445.5042,-1270.1831,"Tong, Betty Caroline",Surgery,68
586,-527.5697,-1468.2456,"Fontes, Manuel Lopes",Anesthesiology,2
587,-426.9737,-867.272,"Cherry, Anne",Anesthesiology,2
588,-2370.4373,674.1081,"Arora, Ashish",Fuqua School of Business,30
589,-2438.386,746.62976,"Belenzon, Sharon",Fuqua School of Business,30
590,1913.9347,-1777.2905,"Arshavsky, Vadim Yurjevich",Ophthalmology,45
591,-2326.6765,2570.0823,"Farsiu, Sina",Ophthalmology,45
592,-1029.1917,1124.3024,"Caron, Marc G.",Cell Biology,10
593,-608.3458,703.8653,"Rebrik, Tatiana I",Ophthalmology,45
594,-2408.7913,2615.9592,"Izatt, Joseph A.",Biomedical Engineering,8
595,128.19562,-1168.9904,"Aryal, Shambhu",Medicine,39
596,722.4766,982.72394,"Asher, Steven R.",Psychology and Neuroscience,56
597,-164.84763,130.89809,"Ashley, Patricia Lynn",Pediatrics,48
598,-288.20398,-945.5531,"Bidegain, Margarita",Pediatrics,48
599,-170.63252,-1429.5338,"Cotten, Charles Michael",Pediatrics,48
600,463.75455,447.44467,"Krishnan, K. Ranga Rama",Psychiatry & Behavioral Sciences,55
601,551.51575,215.5546,"MacFall, James R.",Radiology,58
602,867.00134,927.1938,"Steffens, David Carl",Psychiatry & Behavioral Sciences,55
603,-1868.4108,-706.90686,"Brummett, Beverly H.",Psychiatry & Behavioral Sciences,55
604,-1732.6385,-845.2542,"Siegler, Ilene C.",Psychiatry & Behavioral Sciences,55
605,-1020.9381,-548.2107,"Williams Jr., Redford B.",Psychiatry & Behavioral Sciences,55
606,-602.9193,446.8892,"Miranda, Marie Lynn",Environmental Sciences and Policy,28
607,873.0184,-579.80426,"Swamy, Geeta Krishna",Obstetrics and Gynecology,44
608,1153.3296,439.78427,"De Castro, Laura Martina",Medicine,39
609,1275.7643,340.36566,"Telen, Marilyn Jo",Medicine,39
610,-363.55258,771.6016,"Beyer, John Leslie",Psychiatry & Behavioral Sciences,55
611,320.99838,425.20218,"Kuchibhatla, Maragatha",Biostatistics & Bioinformatics,9
612,1768.3961,-1674.0902,"Lee, Tih-Shih Warren",Psychiatry & Behavioral Sciences,55
613,726.823,-558.3018,"Fuemmeler, Bernard Frank",Community and Family Medicine,14
614,755.2876,1591.625,"McClernon, Francis Joseph",Psychiatry & Behavioral Sciences,55
615,912.2176,1107.4442,"Wang, Lihong",Psychiatry & Behavioral Sciences,55
616,1019.73785,890.9765,"Payne, Martha Elizabeth",Psychiatry & Behavioral Sciences,55
617,-1715.7755,-755.908,"Hoyle, Rick",Psychology and Neuroscience,56
618,-1785.5698,-447.29727,"Richman, Laura Smart",Psychology and Neuroscience,56
619,1343.9502,314.51373,"Royal, Charmaine D. M.",African and African American Studies,1
620,590.9185,657.59863,"Dunson, David B.",Statistical Science,67
621,1375.9457,757.36786,"Enterline, David Scott",Radiology,58
622,871.3748,357.49826,"Fuchs, Herbert Edgar",Surgery,68
623,735.1887,-1020.6811,"Hauser, Elizabeth Rebecca",Biostatistics & Bioinformatics,9
624,359.52396,1537.0507,"Ashton, Kathleen",School of Nursing,63
625,691.1415,827.097,"Oermann, Marilyn Haag",School of Nursing,63
626,-308.1063,1605.5248,"Ashton, Robert H.",Fuqua School of Business,30
627,-1206.5957,2879.7493,"Plesser, M. Ronen",Physics,51
628,-2226.0757,2090.6482,"Bhatti, M. Tariq",Ophthalmology,45
629,-2164.369,2000.223,"El-Dairi, Mays Antoine",Ophthalmology,45
630,-2357.3682,2388.4448,"Freedman, Sharon Fridovich",Ophthalmology,45
631,-843.93054,1535.5278,"Gupta, Preeya Kshettry",Ophthalmology,45
632,-2448.4924,2530.4104,"Wallace, David Keith",Ophthalmology,45
633,-288.85187,790.5651,"Thakur, Mugdha Ekanath",Psychiatry & Behavioral Sciences,55
634,-178.3304,443.65073,"Astrachan, Owen L.",Computer Science,15
635,-102.01716,1186.8281,"Atkins, Jed W.",Classical Studies,13
636,1382.6814,1556.4482,"Attarian, David Edward",Orthopaedics,46
637,991.15204,-108.18778,"McKee, Daphne Connelly",Psychiatry & Behavioral Sciences,55
638,1206.0154,1421.3816,"Kelley, Scott Streater",Orthopaedics,46
639,1335.2174,1654.5917,"Wellman, Samuel S.",Orthopaedics,46
640,1130.7443,1317.4454,"Grant, Stuart Alan",Anesthesiology,2
641,751.1331,1056.7532,"Green, Cynthia Lea",Biostatistics & Bioinformatics,9
642,-1439.5452,-408.7934,"Attix, Deborah Koltai",Psychiatry & Behavioral Sciences,55
643,-1497.7063,-1058.0818,"Smith, Patrick J",Psychiatry & Behavioral Sciences,55
644,604.5727,-1040.2158,"Radtke, Rodney Allan",Neurology,43
645,1050.232,1504.2982,"Hayden, Kathleen M.",Psychiatry & Behavioral Sciences,55
646,1003.8643,-873.31805,"Atwater, Amber Reck",Dermatology,18
647,1337.027,666.1931,"Hall III, Russell P.",Dermatology,18
648,1080.2773,-345.05887,"Kim, Han Woong",Medicine,39
649,664.8936,-1743.3896,"Auten Jr., Richard Lambert",Pediatrics,48
650,760.3072,-1748.0642,"Sheng, Huaxin",Anesthesiology,2
651,829.21576,-1699.2096,"Warner, David Samuel",Anesthesiology,2
652,903.6691,-1607.4401,"Foster, Matthew Wolf",Medicine,39
653,664.4296,-1413.601,"Marshall III, Harvey Edwin",Medicine,39
654,1493.8005,-1788.9854,"McMahon, Timothy Joseph",Medicine,39
655,-1181.1854,319.5858,"Bilbo, Staci D.",Psychology and Neuroscience,56
656,153.5521,1921.4435,"Babu, Shivnath",Computer Science,15
657,-1374.9463,1527.946,"Munagala, Kamesh",Computer Science,15
658,-1400.0508,-603.3029,"Sherwood, Andrew",Psychiatry & Behavioral Sciences,55
659,997.5055,1432.8033,"Doraiswamy, Pudugramam Murali",Psychiatry & Behavioral Sciences,55
660,-960.2188,-1337.3677,"Hoffman, Benson Mark",Psychiatry & Behavioral Sciences,55
661,-172.80435,-231.31612,"Bowers, Margaret Therese",School of Nursing,63
662,-1804.3152,-542.70013,"Watkins, Lana L.",Psychiatry & Behavioral Sciences,55
663,133.81621,673.9544,"Georgiades, Anastasia Zoe Elsa",Psychiatry & Behavioral Sciences,55
664,-1303.0463,-657.1843,"Surwit, Richard Samuel",Psychiatry & Behavioral Sciences,55
665,935.14716,15.705391,"Caldwell, David S.",Medicine,39
666,1647.0859,1062.9027,"Guilak, Farshid",Orthopaedics,46
667,532.4785,427.01593,"Rice, John Russell",Medicine,39
668,309.02686,-2248.5662,"Martinu, Tereza",Medicine,39
669,314.58572,443.5512,"Jiang, Wei",Psychiatry & Behavioral Sciences,55
670,-386.49982,-950.7242,"Schocken, Douglas David",Medicine,39
671,465.2745,-1579.5942,"Welty-Wolf, Karen Elizabeth",Medicine,39
672,1035.7611,1345.5374,"Browndyke, Jeffrey Nicholas",Psychiatry & Behavioral Sciences,55
673,1011.30945,1090.0265,"Burke, James Robert",Neurology,43
674,1875.4554,-681.0461,"Bachelder, Robin Elizabeth",Pathology,47
675,2263.3774,-816.1024,"Geradts, Joseph",Pathology,47
676,1049.9697,-435.77496,"Osada, Takuya",Surgery,68
677,1388.7045,90.1406,"Pizzo, Salvatore Vincent",Pathology,47
678,1527.3583,945.2763,"Badea, Alexandra",Radiology,58
679,1918.3529,739.08795,"Johnson, G. Allan",Radiology,58
680,354.12277,-1731.5144,"Driehuys, Bastiaan",Radiology,58
681,2300.3584,822.81696,"Badea, Cristian Tudorel",Radiology,58
682,1030.2959,1001.06,"Hedlund, Laurence William",Radiology,58
683,1254.6487,1189.483,"Zhang, Xiaofeng",Radiology,58
684,1820.3481,164.89052,"Kirsch, David Guy",Radiation Oncology,57
685,-1070.462,1500.6544,"Therien, Michael J.",Chemistry,11
686,1824.7208,70.56793,"Das, Shiva Kumar",Radiation Oncology,57
687,1125.9956,688.9908,"Bae, Jonathan Gregory",Medicine,39
688,1309.8115,564.20575,"Shah, Nirmish Ramesh",Medicine,39
689,1941.7614,-1453.6703,"Bagley, Carlos Antonio",Surgery,68
690,1292.2489,-1195.2246,"Haglund, Michael Martin",Surgery,68
691,2087.6978,-2.2753916,"Isaacs, Robert Eric",Surgery,68
692,2024.1754,-1236.3239,"Gottfried, Oren N",Surgery,68
693,785.8527,-1188.7731,"Husain, Aatif Mairaj",Neurology,43
694,1956.0117,308.08142,"Brown, Christopher Robert",Orthopaedics,46
695,1108.0548,-575.3238,"Grossi, Peter Michael",Surgery,68
696,1759.8195,742.33075,"Richardson, William James",Orthopaedics,46
697,2076.7227,-1557.0879,"Lad, Shivanand",Surgery,68
698,-1944.1035,-211.86496,"Bagnat, Michel",Cell Biology,10
699,426.80054,-11.373233,"Wolf, Patrick D.",Biomedical Engineering,8
700,-218.42293,-1850.8218,"Judd, Robert Martin",Medicine,39
701,-296.8175,-1898.393,"Klem, Igor",Medicine,39
702,413.2671,132.88342,"Gilliss, Catherine Lynch",School of Nursing,63
703,1937.7083,-608.2331,"Champagne, Mary Thomson",School of Nursing,63
704,-150.60014,-938.4278,"Rice, Henry Elliot",Surgery,68
705,785.12695,481.99814,"Bailey-Cooner, Heatherlee",Surgery,68
706,1016.9233,-1833.2616,"Bain, James R.",Medicine,39
707,765.7024,-473.75455,"Huffman, Kim Marie",Medicine,39
708,788.26697,-557.28394,"Slentz, Cris Allan",Medicine,39
709,723.73224,-634.9512,"Morey, Miriam C.",Medicine,39
710,-1293.8044,-557.4133,"Taylor, Gregory Alan",Medicine,39
711,917.55554,-1390.7672,"Batch, Bryan Courtney",Medicine,39
712,936.0634,-1155.4404,"Patel, Mahesh",Medicine,39
713,983.00525,-1655.9025,"Koves, Timothy Robert",Medicine,39
714,927.7838,-1716.7802,"Muoio, Deborah Marie",Medicine,39
715,839.51874,-1450.4158,"Freemark, Michael Scott",Pediatrics,48
716,1863.3893,898.7904,"Baker, Jay Alan",Radiology,58
717,2280.6335,625.994,"Lo, Joseph Yuan-Chieh",Radiology,58
718,2207.6338,881.0327,"Ghate, Sujata Vijay",Radiology,58
719,1690.2094,803.5066,"Kim, Connie Eunjung",Radiology,58
720,2126.56,565.6551,"Samei, Ehsan",Radiology,58
721,1795.5403,960.1711,"Soo, Mary Scott Campbell",Radiology,58
722,1189.4993,956.98535,"Walsh, Ruth",Radiology,58
723,1082.3137,842.34863,"Soher, Brian Joseph",Radiology,58
724,1578.2354,130.27544,"Bashir, Mustafa Shadi Rifaat",Radiology,58
725,1604.0898,878.535,"Johnson, Karen Schwenk",Radiology,58
726,1244.1284,-1040.5763,"Barnhart, Huiman Xie",Biostatistics & Bioinformatics,9
727,2083.219,908.21844,"Mazurowski, Maciej A",Radiology,58
728,1951.0402,878.931,"Yoon, Sora Christina",Radiology,58
729,2731.3208,-965.95734,"Hwang, Eun-Sil Shelley",Surgery,68
730,1467.3617,-1118.4172,"Lyman, Gary Herbert",Medicine,39
731,-1469.3804,231.99837,"Baker, Paul A.",Earth and Ocean Sciences,23
732,-1898.2267,87.859184,"Li, Wenhong",Earth and Ocean Sciences,23
733,675.8963,1042.6499,"Balcells, Laia",Political Science,52
734,-1286.6895,1569.8351,"Baldwin, Steven W.",Chemistry,11
735,843.76013,-509.02304,"Bales, Connie Watkins",Medicine,39
736,1933.0846,400.0191,"Nelson, Rendon C.",Radiology,58
737,419.95013,-928.0733,"Bali, Deeksha Sarihyan",Pediatrics,48
738,618.6057,-2179.3389,"Chen, Yuan-Tsong",Pediatrics,48
739,645.21533,-907.32587,"Kishnani, Priya Sunil",Pediatrics,48
740,521.91003,-890.98145,"Koeberl, Dwight D.",Pediatrics,48
741,444.18655,-1002.5203,"Sun, Baodong",Pediatrics,48
742,506.4507,-860.2183,"Millington, David Stuart",Pediatrics,48
743,1097.2782,-1014.63116,"Rehder, Rebeccah Catherine",Pathology,47
744,499.96652,-950.98444,"Case, Laura Elizabeth",Community and Family Medicine,14
745,369.75574,-909.55347,"Young, Sarah Phyllis",Pediatrics,48
746,1314.1967,-1011.0947,"Buckley, Anne Frances",Pathology,47
747,971.01575,-1009.938,"Smith, Edward Clinton",Pediatrics,48
748,-724.25714,-187.52002,"Balleisen, Edward J.",History,32
749,-548.765,1360.8026,"Balseiro, Santiago Roman",Fuqua School of Business,30
750,365.19608,-319.2873,"Bandarenko III, Nicholas",Pathology,47
751,-272.2107,-2561.1663,"Bennett-Guerrero, Elliott",Anesthesiology,2
752,-211.79985,-1343.4668,"Goldberg, Ronald Norman",Pediatrics,48
753,-360.85272,9.283051,"Tanaka, David Timothy H.",Pediatrics,48
754,-444.87027,494.46652,"Banks, David L.",Statistical Science,67
755,-1901.354,826.60345,"Bansal, Ravi",Fuqua School of Business,30
